3.218958435e+02,1.323995064e-03
3.220021362e+02,4.797083384e-04
3.221084595e+02,1.611819956e-03
3.222147827e+02,-2.878250089e-04
3.223211060e+02,-4.221433483e-04
3.224274292e+02,-1.918833368e-05
3.225337524e+02,2.168281702e-03
3.226401062e+02,2.110716741e-04
3.227464600e+02,7.291566581e-04
3.228527832e+02,-1.918833354e-03
3.229591370e+02,1.477501704e-03
3.230655212e+02,-8.634750266e-04
3.231719055e+02,4.988966975e-04
3.232782898e+02,-6.715916679e-04
3.233846741e+02,-2.302600042e-04
3.234910889e+02,-5.756500104e-05
3.235974731e+02,7.099683280e-04
3.237038574e+02,3.262016689e-04
3.238103027e+02,1.362371724e-03
3.239167175e+02,-8.634750266e-04
3.240231628e+02,-9.594166477e-05
3.241296082e+02,3.837666736e-05
3.242360535e+02,-2.686366788e-04
3.243424988e+02,-1.170488307e-03
3.244489746e+02,2.686366788e-04
3.245554504e+02,-9.402283467e-04
3.246618958e+02,1.093734987e-03
3.247684021e+02,-2.110716741e-04
3.248748779e+02,1.132111647e-03
3.249813843e+02,7.867216482e-04
3.250878906e+02,4.221433483e-04
3.251944275e+02,-1.669385005e-03
3.253009338e+02,9.594166768e-04
3.254074707e+02,1.918833295e-04
3.255140076e+02,3.837666591e-04
3.256205139e+02,4.413316783e-04
3.257270813e+02,1.016981667e-03
3.258336487e+02,6.332150078e-04
3.259402161e+02,0.000000000e+00
3.260467834e+02,-9.594166477e-05
3.261533508e+02,1.880456693e-03
3.262599487e+02,-1.323995064e-03
3.263665466e+02,1.285618288e-03
3.264731140e+02,3.837666736e-05
3.265797119e+02,1.535066636e-03
3.266863403e+02,1.726949995e-04
3.267929688e+02,-1.343183394e-04
3.268995972e+02,-2.686366788e-04
3.270062256e+02,1.496689976e-03
3.271128845e+02,-4.988966975e-04
3.272195435e+02,1.726949995e-04
3.273262024e+02,-1.304806676e-03
3.274328308e+02,-2.686366788e-04
3.275395203e+02,1.343183394e-04
3.276461792e+02,6.715916679e-04
3.277528687e+02,-3.837666736e-05
3.278595886e+02,1.362371724e-03
3.279662781e+02,1.132111647e-03
3.280729980e+02,-5.180850276e-04
3.281797180e+02,6.140266778e-04
3.282864380e+02,9.977933951e-04
3.283931274e+02,-1.918833368e-05
3.284998779e+02,1.055358327e-03
3.286066284e+02,2.878250089e-04
3.287133789e+02,3.453899990e-04
3.288201294e+02,3.645783290e-04
3.289269104e+02,1.343183394e-04
3.290336914e+02,9.594166477e-05
3.291404724e+02,5.564616877e-04
3.292472534e+02,1.726949995e-04
3.293540039e+02,1.515878364e-03
3.294608154e+02,-4.029549891e-04
3.295676270e+02,-6.332150078e-04
3.296744385e+02,3.837666736e-05
3.297812805e+02,-1.343183394e-04
3.298880920e+02,-3.453899990e-04
3.299949341e+02,6.907799980e-04
3.301017761e+02,-4.413316783e-04
3.302086487e+02,1.400748384e-03
3.303154602e+02,2.110716741e-04
3.304223328e+02,1.726950053e-03
3.305292053e+02,-7.867216482e-04
3.306360779e+02,9.786050068e-04
3.307429810e+02,-7.099683280e-04
3.308498840e+02,-1.918833295e-04
3.309567871e+02,-4.797083384e-04
3.310636902e+02,-3.070133389e-04
3.311705933e+02,-5.180850276e-04
3.312775269e+02,2.110716741e-04
3.313844299e+02,4.029549891e-04
3.314913635e+02,-2.091528382e-03
3.315983276e+02,0.000000000e+00
3.317052612e+02,-3.837666736e-05
3.318122253e+02,3.453899990e-04
3.319191895e+02,1.746138325e-03
3.320261536e+02,9.018516866e-04
3.321331482e+02,-9.594166477e-05
3.322401428e+02,9.786050068e-04
3.323471069e+02,1.170488307e-03
3.324541016e+02,-9.402283467e-04
3.325610962e+02,9.018516866e-04
