ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 9266908 319 332025 16 1081447 0 0 9037
0 9266910 319 352154 16 1081629 0 0 9037
0 9266917 319 372283 16 1081810 0 0 9032
0 9266917 319 392411 16 1081992 0 0 9032
0 9266920 319 412542 16 1082174 0 0 9032
0 9266918 319 432672 16 1082356 0 0 9032
0 9266926 319 452801 16 1082538 0 0 9037
0 9266929 319 472928 16 1082720 0 0 9037
0 9266927 319 493059 16 1082901 0 0 9032
0 9266928 319 513185 16 1083083 0 0 9032
0 9266924 319 533314 16 1083265 0 0 9032
0 9266935 319 553447 16 1083447 0 0 9032
0 9266925 319 573576 16 1083629 0 0 9037
0 9266936 319 593703 16 1083811 0 0 9037
0 9266935 319 613831 16 1083992 0 0 9032
0 9266929 319 633960 16 1084174 0 0 9032
0 9266941 319 654089 16 1084356 0 0 9032
0 9266924 319 674218 16 1084538 0 0 9032
0 9266933 319 694346 16 1084720 0 0 9037
0 9266929 319 714475 16 1084902 0 0 9037
0 9266934 319 734605 16 1085083 0 0 9032
0 9266940 319 754734 16 1085265 0 0 9032
0 9266943 319 774863 16 1085447 0 0 9032
0 9266930 319 794991 16 1085629 0 0 9032
0 9266928 319 815120 16 1085811 0 0 9037
0 9266928 319 835249 16 1085993 0 0 9037
0 9266924 319 855379 16 1086174 0 0 9032
0 9266916 319 875508 16 1086356 0 0 9032
0 9266926 319 895637 16 1086538 0 0 9032
0 9266920 319 915765 16 1086720 0 0 9032
0 9266916 319 935894 16 1086902 0 0 9037
0 9266907 319 956024 16 1087083 0 0 9032
0 9266907 319 976153 16 1087265 0 0 9032
0 9266911 319 996282 16 1087447 0 0 9032
0 9266901 320 16412 16 1087629 0 0 9032
0 9266894 320 36540 16 1087811 0 0 9032
0 9266908 320 56668 16 1087993 0 0 9037
0 9266899 320 76797 16 1088174 0 0 9032
0 9266907 320 96927 16 1088356 0 0 9032
0 9266903 320 117056 16 1088538 0 0 9032
0 9266895 320 137185 16 1088720 0 0 9032
