ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 8388371 3983 86996 16 -6363199 0 0 71534
0 8388372 3983 107125 16 -6361759 0 0 71534
0 8388377 3983 127254 16 -6360319 0 0 71534
0 8388367 3983 147383 16 -6358879 0 0 71534
0 8388371 3983 167512 16 -6357440 0 0 71534
0 8388369 3983 187641 16 -6356000 0 0 71534
0 8388368 3983 207771 16 -6354560 0 0 71533
0 8388372 3983 227900 16 -6353120 0 0 71533
0 8388371 3983 248029 16 -6351680 0 0 71533
0 8388371 3983 268158 16 -6350240 0 0 71533
0 8388373 3983 288287 16 -6348800 0 0 71533
0 8388370 3983 308416 16 -6347360 0 0 71533
0 8388373 3983 328545 16 -6345920 0 0 71533
0 8388371 3983 348674 16 -6344480 0 0 71533
0 8388373 3983 368805 16 -6343041 0 0 71533
0 8388370 3983 388935 16 -6341601 0 0 71532
0 8388374 3983 409064 16 -6340161 0 0 71533
0 8388369 3983 429193 16 -6338721 0 0 71533
0 8388368 3983 449320 16 -6337281 0 0 71533
0 8388369 3983 469449 16 -6335841 0 0 71533
0 8388369 3983 489578 16 -6334401 0 0 71533
0 8388366 3983 509706 16 -6332961 0 0 71534
0 8388374 3983 529835 16 -6331522 0 0 71529
0 8388372 3983 549966 16 -6330082 0 0 71528
0 8388369 3983 570093 16 -6328642 0 0 71534
0 8388371 3983 590222 16 -6327202 0 0 71535
0 8388371 3983 610351 16 -6325762 0 0 71535
0 8388365 3983 630480 16 -6324322 0 0 71535
0 8388369 3983 650609 16 -6322882 0 0 71534
0 8388368 3983 670738 16 -6321442 0 0 71534
0 8388375 3983 690867 16 -6320003 0 0 71529
0 8388375 3983 710996 16 -6318562 0 0 71534
0 8388369 3983 731125 16 -6317123 0 0 71534
0 8388367 3983 751254 16 -6315683 0 0 71534
0 8388369 3983 771383 16 -6314243 0 0 71534
0 8388364 3983 791514 16 -6312803 0 0 71533
0 8388375 3983 811640 16 -6311363 0 0 71534
0 8388368 3983 831769 16 -6309923 0 0 71534
0 8388375 3983 851898 16 -6308484 0 0 71529
0 8388371 3983 872027 16 -6307043 0 0 71534
0 8388377 3983 892156 16 -6305604 0 0 71534
0 8388369 3983 912285 16 -6304164 0 0 71529
0 8388373 3983 932415 16 -6302724 0 0 71534
0 8388372 3983 952544 16 -6301284 0 0 71534
0 8388372 3983 972673 16 -6299844 0 0 71534
0 8388374 3983 992802 16 -6298404 0 0 71534
0 8388369 3984 12931 16 -6296964 0 0 71533
0 8388371 3984 33060 16 -6295524 0 0 71533
0 8388367 3984 53189 16 -6294084 0 0 71538
0 8388372 3984 73318 16 -6292644 0 0 71533
0 8388371 3984 93447 16 -6291204 0 0 71538
0 8388371 3984 113576 16 -6289764 0 0 71538
0 8388375 3984 133705 16 -6288325 0 0 71534
0 8388370 3984 153834 16 -6286885 0 0 71534
0 8388374 3984 173962 16 -6285445 0 0 71534
0 8388372 3984 194093 16 -6284005 0 0 71533
0 8388370 3984 214222 16 -6282565 0 0 71533
0 8388368 3984 234351 16 -6281125 0 0 71533
0 8388375 3984 254478 16 -6279685 0 0 71534
0 8388368 3984 274610 16 -6278246 0 0 71528
0 8388376 3984 294739 16 -6276806 0 0 71528
0 8388374 3984 314866 16 -6275366 0 0 71529
0 8388369 3984 334997 16 -6273926 0 0 71533
0 8388370 3984 355126 16 -6272486 0 0 71533
0 8388371 3984 375254 16 -6271046 0 0 71533
0 8388367 3984 395383 16 -6269606 0 0 71534
0 8388371 3984 415512 16 -6268166 0 0 71534
0 8388366 3984 435641 16 -6266726 0 0 71534
0 8388374 3984 455768 16 -6265287 0 0 71529
0 8388376 3984 475897 16 -6263847 0 0 71535
0 8388373 3984 496028 16 -6262407 0 0 71534
0 8388373 3984 516157 16 -6260967 0 0 71533
0 8388372 3984 536286 16 -6259527 0 0 71534
0 8388373 3984 556413 16 -6258087 0 0 71535
0 8388371 3984 576542 16 -6256647 0 0 71534
0 8388373 3984 596671 16 -6255207 0 0 71534
0 8388373 3984 616800 16 -6253768 0 0 71529
0 8388375 3984 636929 16 -6252328 0 0 71529
0 8388369 3984 657058 16 -6250888 0 0 71534
0 8388372 3984 677187 16 -6249448 0 0 71534
0 8388377 3984 697316 16 -6248008 0 0 71534
0 8388375 3984 717445 16 -6246568 0 0 71534
0 8388376 3984 737574 16 -6245128 0 0 71534
0 8388372 3984 757703 16 -6243688 0 0 71534
0 8388376 3984 777832 16 -6242248 0 0 71534
0 8388372 3984 797961 16 -6240808 0 0 71534
0 8388371 3984 818090 16 -6239368 0 0 71539
0 8388370 3984 838219 16 -6237929 0 0 71534
0 8388371 3984 858348 16 -6236489 0 0 71534
0 8388374 3984 878478 16 -6235049 0 0 71533
0 8388366 3984 898607 16 -6233609 0 0 71533
0 8388371 3984 918736 16 -6232169 0 0 71533
0 8388371 3984 938865 16 -6230729 0 0 71533
0 8388373 3984 958994 16 -6229289 0 0 71533
0 8388372 3984 979123 16 -6227849 0 0 71533
0 8388373 3984 999254 16 -6226409 0 0 71533
0 8388370 3985 19383 16 -6224969 0 0 71533
0 8388371 3985 39512 16 -6223530 0 0 71533
0 8388371 3985 59639 16 -6222090 0 0 71533
0 8388367 3985 79770 16 -6220650 0 0 71533
0 8388372 3985 99897 16 -6219210 0 0 71534
0 8388371 3985 120026 16 -6217770 0 0 71534
0 8388370 3985 140157 16 -6216330 0 0 71533
0 8388371 3985 160284 16 -6214890 0 0 71534
0 8388369 3985 180413 16 -6213450 0 0 71534
0 8388372 3985 200542 16 -6212011 0 0 71529
0 8388373 3985 220671 16 -6210571 0 0 71529
0 8388373 3985 240801 16 -6209131 0 0 71534
0 8388371 3985 260930 16 -6207691 0 0 71533
0 8388372 3985 281058 16 -6206251 0 0 71534
0 8388380 3985 301187 16 -6204811 0 0 71534
0 8388372 3985 321316 16 -6203371 0 0 71534
0 8388376 3985 341446 16 -6201931 0 0 71534
0 8388374 3985 361575 16 -6200491 0 0 71533
0 8388371 3985 381704 16 -6199052 0 0 71528
