ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 8414918 821 391671 16 -1183056 0 0 9032
0 8414922 821 411799 16 -1182874 0 0 9037
0 8414804 821 431926 16 -1182692 0 0 9037
0 8414662 821 452057 16 -1182511 0 0 9032
0 8414635 821 472186 16 -1182329 0 0 9032
0 8414511 821 492313 16 -1182147 0 0 9032
0 8414425 821 512442 16 -1181965 0 0 9032
0 8414431 821 532573 16 -1181783 0 0 9037
0 8414286 821 552701 16 -1181601 0 0 9037
0 8414187 821 572829 16 -1181420 0 0 9032
0 8414147 821 592958 16 -1181238 0 0 9032
0 8414070 821 613087 16 -1181056 0 0 9032
0 8414044 821 633216 16 -1180874 0 0 9032
0 8414029 821 653345 16 -1180692 0 0 9037
0 8414013 821 673474 16 -1180511 0 0 9032
0 8414015 821 693603 16 -1180329 0 0 9032
0 8414020 821 713732 16 -1180147 0 0 9032
0 8414019 821 733861 16 -1179965 0 0 9032
0 8414020 821 753990 16 -1179783 0 0 9032
0 8414028 821 774119 16 -1179601 0 0 9037
0 8414040 821 794248 16 -1179420 0 0 9032
0 8414054 821 814379 16 -1179238 0 0 9032
0 8414117 821 834506 16 -1179056 0 0 9032
0 8414154 821 854637 16 -1178874 0 0 9032
0 8414171 821 874766 16 -1178692 0 0 9037
0 8414262 821 894896 16 -1178510 0 0 9037
0 8414291 821 915024 16 -1178329 0 0 9032
0 8414357 821 935153 16 -1178147 0 0 9032
0 8414508 821 955282 16 -1177965 0 0 9032
0 8414543 821 975411 16 -1177783 0 0 9032
0 8414605 821 995540 16 -1177601 0 0 9037
0 8414696 822 15669 16 -1177419 0 0 9037
0 8414674 822 35797 16 -1177238 0 0 9032
0 8414792 822 55926 16 -1177056 0 0 9032
0 8414946 822 76054 16 -1176874 0 0 9032
0 8414954 822 96183 16 -1176692 0 0 9032
0 8415085 822 116312 16 -1176510 0 0 9037
0 8415183 822 136441 16 -1176328 0 0 9037
0 8415206 822 156570 16 -1176147 0 0 9032
0 8415354 822 176702 16 -1175965 0 0 9032
0 8415492 822 196830 16 -1175783 0 0 9032
0 8415550 822 216959 16 -1175601 0 0 9032
0 8415673 822 237086 16 -1175419 0 0 9037
0 8415703 822 257217 16 -1175237 0 0 9037
0 8415803 822 277348 16 -1175056 0 0 9032
0 8416035 822 297474 16 -1174874 0 0 9032
0 8416110 822 317605 16 -1174692 0 0 9032
0 8416215 822 337734 16 -1174510 0 0 9032
0 8416368 822 357861 16 -1174328 0 0 9037
0 8416386 822 377990 16 -1174146 0 0 9037
0 8416530 822 398118 16 -1173965 0 0 9032
0 8416638 822 418247 16 -1173783 0 0 9032
0 8416662 822 438376 16 -1173601 0 0 9032
0 8416766 822 458505 16 -1173419 0 0 9032
0 8416797 822 478634 16 -1173237 0 0 9037
0 8416822 822 498765 16 -1173056 0 0 9032
0 8416919 822 518892 16 -1172874 0 0 9032
0 8416959 822 539022 16 -1172692 0 0 9032
0 8416974 822 559151 16 -1172510 0 0 9032
0 8417029 822 579280 16 -1172328 0 0 9032
0 8417034 822 599409 16 -1172146 0 0 9037
0 8417061 822 619538 16 -1171965 0 0 9032
0 8417097 822 639667 16 -1171783 0 0 9032
0 8417115 822 659796 16 -1171601 0 0 9032
0 8417123 822 679925 16 -1171419 0 0 9032
0 8417123 822 700053 16 -1171237 0 0 9037
0 8417113 822 720182 16 -1171055 0 0 9037
0 8417074 822 740312 16 -1170874 0 0 9032
0 8417030 822 760443 16 -1170692 0 0 9032
0 8417016 822 780572 16 -1170510 0 0 9032
0 8416973 822 800701 16 -1170328 0 0 9032
0 8416961 822 820828 16 -1170146 0 0 9037
0 8416933 822 840957 16 -1169964 0 0 9037
0 8416841 822 861087 16 -1169783 0 0 9032
0 8416816 822 881215 16 -1169601 0 0 9032
0 8416746 822 901344 16 -1169419 0 0 9032
0 8416617 822 921474 16 -1169237 0 0 9032
0 8416598 822 941602 16 -1169055 0 0 9037
0 8416480 822 961731 16 -1168873 0 0 9037
0 8416318 822 981862 16 -1168692 0 0 9032
0 8416330 823 1992 16 -1168510 0 0 9032
0 8416224 823 22120 16 -1168328 0 0 9032
0 8416160 823 42247 16 -1168146 0 0 9032
0 8416146 823 62378 16 -1167964 0 0 9037
0 8415960 823 82505 16 -1167782 0 0 9037
0 8415824 823 102634 16 -1167601 0 0 9032
0 8415774 823 122765 16 -1167419 0 0 9032
0 8415646 823 142893 16 -1167237 0 0 9032
0 8415606 823 163021 16 -1167055 0 0 9032
0 8415521 823 183150 16 -1166873 0 0 9037
0 8415388 823 203279 16 -1166691 0 0 9037
0 8415354 823 223408 16 -1166510 0 0 9032
0 8415222 823 243536 16 -1166328 0 0 9032
0 8415048 823 263665 16 -1166146 0 0 9032
0 8415005 823 283796 16 -1165964 0 0 9032
0 8414873 823 303925 16 -1165782 0 0 9037
0 8414730 823 324053 16 -1165600 0 0 9037
0 8414714 823 344182 16 -1165419 0 0 9032
0 8414560 823 364311 16 -1165237 0 0 9032
0 8414487 823 384439 16 -1165055 0 0 9032
0 8414538 823 404568 16 -1164873 0 0 9032
0 8414449 823 424697 16 -1164691 0 0 9037
0 8414348 823 444826 16 -1164510 0 0 9032
0 8414264 823 464957 16 -1164328 0 0 9032
0 8414187 823 485085 16 -1164146 0 0 9032
0 8414186 823 505214 16 -1163964 0 0 9032
0 8414143 823 525344 16 -1163782 0 0 9032
0 8414090 823 545473 16 -1163600 0 0 9037
0 8414084 823 565602 16 -1163419 0 0 9032
0 8414061 823 585731 16 -1163237 0 0 9032
0 8414055 823 605860 16 -1163055 0 0 9032
0 8414053 823 625989 16 -1162873 0 0 9032
0 8414066 823 646117 16 -1162691 0 0 9037
0 8414077 823 666246 16 -1162509 0 0 9037
0 8414078 823 686374 16 -1162328 0 0 9032
0 8414106 823 706505 16 -1162146 0 0 9032
0 8414122 823 726633 16 -1161964 0 0 9032
0 8414147 823 746762 16 -1161782 0 0 9032
0 8414221 823 766891 16 -1161600 0 0 9037
0 8414236 823 787022 16 -1161418 0 0 9037
0 8414295 823 807151 16 -1161237 0 0 9032
0 8414384 823 827280 16 -1161055 0 0 9032
0 8414403 823 847409 16 -1160873 0 0 9032
0 8414525 823 867538 16 -1160691 0 0 9032
0 8414676 823 887665 16 -1160509 0 0 9037
0 8414694 823 907795 16 -1160327 0 0 9037
0 8414815 823 927924 16 -1160146 0 0 9032
0 8414928 823 948051 16 -1159964 0 0 9032
0 8414955 823 968184 16 -1159782 0 0 9032
